routeid,stopid,estimatetime,goback
17865,193948,666,0
17865,193949,723,0
17865,193940,225,0
17865,193941,275,0
17865,193942,331,0
17865,193943,401,0
17865,193944,468,0
17865,193945,524,0
16733,154390,-3,3
16733,154391,-3,3
16733,154392,-3,3
16733,154393,-3,3
17513,178343,-3,3
16733,154394,-3,3
16733,154395,-3,3
17513,178341,-3,3
17513,178342,-3,3
17513,178340,-3,3
17865,193957,1075,0
17865,193959,1158,0
17865,193950,775,0
17865,193951,804,0
17865,193952,860,0
17865,193953,901,0
17865,193954,943,0
17865,193955,986,0
17865,193956,1032,0
17513,178338,-3,3
17513,178339,-3,3
17513,178336,-3,3
17513,178337,-3,3
17513,178334,-3,3
17513,178335,-3,3
17513,178332,-3,3
17513,178333,-3,3
10732,14371,806,0
16731,154320,1002,1
10753,38340,-3,3
16731,154321,1124,1
10753,38341,-3,3
16731,154322,1211,1
10732,14375,1048,0
16731,154323,1303,1
10753,38343,-3,3
16731,154324,1372,1
16731,154325,1449,1
10753,38344,-3,3
10732,14373,912,0
16731,154326,1532,1
16731,154327,1661,1
17865,193929,3532,2
10732,14379,1213,0
10732,14377,1139,0
10732,14383,1359,0
16731,154310,483,1
10732,14381,1283,0
10753,38330,-3,3
16731,154311,509,1
10753,38331,-3,3
16731,154312,574,1
10732,14387,1548,0
10753,38332,-3,3
16731,154313,636,1
10753,38333,-3,3
16731,154314,696,1
10732,14385,1419,0
10753,38334,-3,3
16731,154315,753,1
16731,154316,770,1
17865,193935,4067,2
16731,154317,852,1
17865,193936,47,0
16731,154318,896,1
16849,203548,-3,3
17865,193937,90,0
16731,154319,959,1
16849,203549,-3,3
17865,193938,133,0
16849,203546,-3,3
17865,193939,179,0
16849,203547,-3,3
16849,203545,-3,3
16849,203553,-3,3
16849,203554,-3,3
16849,203551,-3,3
16849,203552,-3,3
17865,193930,3758,2
17865,193931,3843,2
16849,203550,-3,3
17865,193932,3925,2
17865,193933,3968,2
17865,193934,4031,2
10753,38335,-3,3
10753,38336,-3,3
10753,38337,-3,3
10753,38338,-3,3
10732,14389,1653,0
10753,38339,-3,3
10753,38320,-3,3
10732,14353,2232,0
10753,38321,-3,3
10753,38322,-3,3
10732,14351,2154,0
10753,38323,-3,3
16849,203559,-3,3
16849,203557,-3,3
16849,203558,-3,3
16849,203555,-3,3
16849,203556,-3,3
16849,203564,-3,3
16849,203565,-3,3
16849,203562,-3,3
16849,203563,-3,3
17513,178309,-3,3
16849,203560,-3,3
16849,203561,-3,3
17513,178307,-3,3
17513,178308,-3,3
10753,38324,-3,3
17513,178305,-3,3
10732,14357,78,0
10753,38325,-3,3
17513,178306,-3,3
10753,38326,-3,3
17513,178303,-3,3
10732,14355,2505,0
10753,38327,-3,3
17513,178304,-3,3
10753,38328,-3,3
17513,178301,-3,3
10753,38329,-3,3
17513,178302,-3,3
10732,14359,97,0
17513,178300,-3,3
10732,14361,171,0
10753,38310,-3,3
10732,14365,380,0
10753,38311,-3,3
10753,38312,-3,3
10732,14363,267,0
16849,203568,-3,3
16849,203569,-3,3
16849,203566,-3,3
16849,203567,-3,3
16849,203575,-3,3
16849,203576,-3,3
16849,203573,-3,3
16849,203574,-3,3
16849,203571,-3,3
16849,203572,-3,3
16849,203570,-3,3
10753,38313,-3,3
10753,38314,-3,3
10732,14369,719,0
10753,38316,-3,3
10732,14367,469,0
10753,38317,-3,3
10753,38318,-3,3
10753,38319,-3,3
17513,178297,-3,3
17513,178298,-3,3
17513,178295,-3,3
17513,178296,-3,3
17513,178293,-3,3
17513,178294,-3,3
17513,178291,-3,3
17513,178292,-3,3
17513,178290,-3,3
16851,203579,837,2
16851,203577,797,2
16851,203578,817,2
16851,203586,1245,2
16851,203587,1591,2
16851,203584,1135,2
16851,203585,1162,2
16851,203582,952,2
16851,203583,968,2
16851,203580,863,2
16851,203581,919,2
17513,178288,-3,3
17513,178289,-3,3
17513,178286,-3,3
17513,178287,-3,3
17513,178284,-3,3
17513,178285,-3,3
17513,178283,-3,3
16851,203588,1741,2
16851,203589,1763,2
16851,203597,2086,2
16851,203598,2222,2
16851,203595,1985,2
16851,203596,2041,2
16851,203594,1928,2
16851,203591,1814,2
16851,203592,1844,2
16851,203590,1781,2
16851,203599,2413,2
17513,178299,-3,3
16695,178253,-3,3
16731,154286,1147,0
16695,178254,-3,3
16731,154287,1197,0
16731,154288,1254,0
10151,178252,0,1
16731,154289,1375,0
16588,178250,893,1
16837,193883,-3,3
16851,193885,-3,3
17513,193886,-3,3
17812,193889,-3,3
16731,154290,1440,0
16731,154291,1492,0
16665,178248,-3,3
16665,178249,-3,3
16731,154292,1571,0
16731,154293,1631,0
10163,178247,103,1
16731,154294,1654,0
16731,154296,1724,0
16731,154275,89,0
16731,154276,146,0
16629,178240,-3,3
16731,154277,239,0
16731,154278,257,0
16731,154279,384,0
16894,193894,-3,3
16656,193895,-3,3
16427,193896,345,0
16629,178239,-3,3
16626,178237,-3,3
16731,154280,432,0
16626,178238,-3,3
16731,154281,461,0
16626,178235,-3,3
16731,154282,553,0
17812,193890,-3,3
16626,178236,-3,3
16731,154283,885,0
17812,193891,-3,3
16731,154284,1025,0
17812,193892,-3,3
16626,178234,-3,3
16892,193893,272,0
16731,154285,1108,0
16695,178270,-3,3
16695,178268,-3,3
16695,178269,-3,3
16695,178266,-3,3
16695,178267,-3,3
16695,178264,-3,3
16731,154297,1767,0
16695,178265,-3,3
16731,154298,1827,0
16695,178262,-3,3
16731,154299,1936,0
16695,178263,-3,3
16695,178260,-3,3
16695,178261,-3,3
16971,193879,-3,3
16695,178259,-3,3
16695,178257,-3,3
16695,178258,-3,3
16695,178255,-3,3
16695,178256,-3,3
16493,129200,1542,2
16493,129201,1567,2
16493,129202,1586,2
16493,129203,1600,2
10732,14453,2112,0
16493,129204,1657,2
16493,129205,1710,2
10732,14451,2045,0
10732,14457,2231,0
10732,14455,2200,0
10732,14459,2282,0
10732,14463,0,1
10732,14461,2324,0
10732,14467,74,1
10732,14465,52,1
10732,14469,200,1
10732,14431,1387,0
10732,14435,1473,0
10732,14433,1411,0
10732,14439,1637,0
10732,14437,1532,0
10732,14441,1674,0
10732,14445,1823,0
10732,14443,1771,0
10732,14449,1913,0
10732,14447,1874,0
10732,14419,979,0
10732,14413,688,0
10732,14411,597,0
10732,14417,940,0
10732,14415,790,0
10732,14429,1355,0
10732,14423,1135,0
16493,129228,37,1
16493,129229,76,1
10732,14421,1018,0
10732,14427,1260,0
10732,14425,1169,0
16493,129220,959,0
16493,129221,978,0
16493,129222,997,0
16493,129223,1033,0
16493,129224,1058,0
16493,129225,1085,0
16493,129226,1140,0
16493,129217,783,0
16493,129218,852,0
16493,129219,946,0
16493,129210,79,0
16493,129211,169,0
16493,129212,264,0
16493,129213,425,0
16851,203609,3069,2
16493,129214,496,0
16493,129215,684,0
16851,203607,2934,2
16493,129216,745,0
16851,203608,3043,2
16851,203605,2864,2
16851,203606,2910,2
16851,203603,2765,2
16851,203604,2805,2
16851,203601,2569,2
16851,203602,2652,2
16851,203600,2479,2
10732,14407,551,0
16493,129206,1737,2
16493,129208,1974,2
16493,129209,2070,2
10732,14405,385,0
10732,14403,219,0
16731,154243,1337,2
16731,154244,1367,2
16731,154245,-3,3
16731,154246,1462,2
16731,154247,1506,2
16731,154248,1548,2
16851,203618,316,0
16731,154249,1605,2
16851,203619,364,0
16851,203616,214,0
16851,203617,271,0
16851,203615,160,0
16851,203612,3224,2
16851,203613,40,0
16851,203610,3122,2
16851,203611,3169,2
16851,203620,410,0
16731,154250,1662,2
16731,154251,1730,2
16731,154252,1828,2
16731,154231,439,2
16731,154232,515,2
16731,154233,592,2
16731,154234,661,2
16731,154235,721,2
16731,154236,779,2
16731,154237,905,2
16731,154238,997,2
10772,38499,-1,2
16731,154239,1067,2
16497,168882,2842,2
16731,154240,1194,2
16731,154241,1229,2
16731,154264,514,0
16731,154265,605,0
16731,154266,625,0
16731,154267,684,0
16731,154268,723,0
16731,154269,788,0
16628,203639,-3,3
16628,203641,-3,3
16628,203642,-3,3
16628,203640,-3,3
16418,178228,530,1
16418,178226,303,0
16731,154270,851,0
16418,178227,182,1
16731,154271,1022,0
16731,154272,1101,0
16418,178225,2506,2
16731,154273,1149,0
16731,154274,1179,0
16731,154253,1969,2
16731,154254,2072,2
16731,154255,2121,2
16731,154256,2169,2
16731,154257,2222,2
16731,154258,0,0
16731,154259,166,0
16997,203648,1874,2
16997,203645,1796,2
16997,203646,1844,2
18118,203653,-1,2
16731,154260,217,0
16731,154261,374,0
16731,154262,433,0
16732,154200,1557,0
16732,154201,1587,0
16732,154202,1648,0
16732,154203,49,1
16732,154204,127,1
16732,154205,197,1
16732,154206,391,1
16732,154207,438,1
18118,203658,239,0
16732,154208,503,1
18118,203659,273,0
16732,154209,570,1
18118,203656,95,0
18118,203657,200,0
18118,203654,-1,2
18118,203655,38,0
18118,203663,468,0
18118,203664,71,0
18118,203661,387,0
18118,203662,450,0
18118,203660,324,0
18118,203669,465,0
18118,203667,235,0
18118,203668,430,0
18118,203665,128,0
18118,203666,175,0
18118,203674,819,0
18118,203675,0,0
18118,203672,633,0
18118,203673,754,0
18118,203670,522,0
18118,203671,557,0
10732,14471,332,1
16732,154221,273,1
16732,154222,388,1
16732,154223,421,1
16732,154224,466,1
10732,14475,532,1
16732,154225,528,1
10732,14473,442,1
18118,203678,244,0
18118,203679,549,0
18118,203676,81,0
18118,203677,118,0
18118,203685,496,1
18118,203686,663,1
18118,203683,412,0
18118,203684,83,0
18118,203681,204,0
18118,203682,276,0
18118,203680,964,0
10732,14479,620,1
10732,14477,583,1
16731,154230,407,2
16732,154210,655,1
16732,154211,703,1
16732,154212,773,1
16732,154213,810,1
16732,154214,0,1
16732,154215,57,1
16732,154218,131,1
16732,154219,87,1
18118,203689,897,1
18118,203687,698,1
18118,203688,832,1
18118,203696,1085,1
18118,203697,1123,1
18118,203694,938,1
18118,203695,996,1
18118,203692,250,1
18118,203693,817,1
18118,203690,965,1
18118,203691,54,1
16694,217863,355,0
17568,203214,-3,3
17994,203223,-3,3
17994,203224,-3,3
17433,203221,-3,3
17815,193326,-3,3
17815,193327,-3,3
17815,193328,-3,3
17815,193329,-3,3
17845,193335,-1,2
16941,193338,-4,2
16941,193339,-4,2
17815,193330,-3,3
17625,183984,914,1
17625,183989,-3,3
17625,183987,1336,1
17625,183988,-3,3
17847,193300,-3,3
16675,183996,556,0
16675,183997,662,0
16675,183995,483,0
16675,183998,710,0
17575,183999,-3,3
17625,183992,-3,3
17625,183990,-3,3
17625,183991,-3,3
17575,203256,-3,3
16210,203257,3630,0
17575,203254,-3,3
17575,203255,-3,3
17575,203253,-3,3
17625,183963,2038,1
17625,183964,2068,1
17625,183961,1929,1
17625,183962,2000,1
17625,183967,2227,1
17625,183968,2282,1
17625,183965,2097,1
17625,183966,2127,1
17625,183960,1772,1
18068,203258,-3,3
18068,203259,-3,3
18068,203267,-3,3
18068,203265,-3,3
18068,203266,-3,3
18068,203263,-3,3
18068,203264,-3,3
18068,203260,-3,3
17625,183969,2359,1
17625,183974,188,1
16867,158996,-3,3
17625,183975,263,1
16867,158997,-3,3
17625,183972,112,1
16867,158994,-3,3
17625,183973,155,1
17625,183978,399,1
17625,183979,470,1
17625,183976,332,1
16867,158998,-3,3
17625,183977,375,1
17625,183970,2420,1
17625,183971,62,1
17625,183941,3615,0
17625,183940,3560,0
16210,203283,0,0
17625,183949,1049,1
17625,183948,991,1
17625,183952,1339,1
17625,183953,1388,1
17625,183950,1183,1
17625,183951,1257,1
17625,183956,1557,1
17625,183957,1593,1
17625,183954,1408,1
17625,183955,1527,1
17575,203298,-3,3
17575,203299,-3,3
17575,203296,-3,3
17575,203297,-3,3
17575,203294,-3,3
17575,203295,-3,3
17575,203292,-3,3
17575,203293,-3,3
17625,183958,1688,1
16606,203290,1270,2
16606,203291,1512,2
17625,183959,1733,1
16970,193362,-3,3
16942,193355,-3,3
16942,193356,-3,3
16943,193357,-3,3
16943,193358,-3,3
16560,134910,785,1
16189,109954,2445,0
16189,109955,2590,0
16560,134911,52,1
10772,38540,1074,0
10772,38541,1127,0
10772,38542,1178,0
10772,38543,1242,0
16560,134912,107,1
16560,134913,155,1
10772,38545,1503,0
10772,38546,1577,0
10772,38547,1710,0
10772,38548,1787,0
10772,38549,1854,0
16189,109963,3227,0
16189,109964,3282,0
16189,109965,3379,0
16189,109966,3415,0
16189,109960,2940,0
10772,38530,10,0
16189,109961,3082,0
10772,38531,122,0
16189,109962,3154,0
10772,38532,258,0
10772,38533,329,0
10772,38534,421,0
10772,38535,565,0
10772,38536,617,0
16189,109956,2650,0
10772,38537,791,0
16189,109957,2758,0
10772,38538,849,0
16189,109958,2817,0
10772,38539,984,0
16189,109959,2875,0
16207,110920,-3,3
16865,158901,-3,3
16865,158902,-3,3
10772,38520,410,0
10772,38521,535,0
16865,158900,-3,3
16865,158905,-3,3
16865,158904,-3,3
16865,158907,-3,3
16207,110921,-3,3
16865,158908,-3,3
10772,38522,601,0
10772,38523,765,0
10772,38524,841,0
10772,38525,879,0
10772,38526,975,0
10772,38527,1119,0
10772,38528,1144,0
10772,38529,1275,0
10772,38510,-1,2
16207,110916,-3,3
16207,110917,-3,3
16207,110914,-3,3
16207,110915,-3,3
16207,110912,-3,3
16207,110913,-3,3
16207,110910,-3,3
16207,110911,-3,3
10772,38519,233,0
16207,110918,-3,3
16207,110919,-3,3
10772,38511,-1,2
10772,38512,-1,2
10772,38513,-1,2
10772,38514,-1,2
10772,38515,-1,2
10772,38516,-1,2
10772,38517,67,0
10772,38518,156,0
10772,38508,-1,2
10772,38509,-1,2
10772,38500,-1,2
10772,38501,-1,2
10772,38502,-1,2
10772,38503,-1,2
16189,109989,615,1
10772,38504,-1,2
10772,38505,-1,2
10772,38506,-1,2
10772,38507,-1,2
16189,109974,3823,0
16189,109975,3860,0
16189,109976,3882,0
16189,109977,3938,0
16189,109970,3620,0
16189,109971,3654,0
16189,109972,3728,0
16189,109973,3756,0
16189,109967,3467,0
16189,109968,3484,0
16189,109969,3521,0
16189,109985,373,1
16189,109986,412,1
16189,109987,491,1
16560,134900,378,1
16189,109988,538,1
16189,109981,71,1
16189,109982,104,1
16189,109983,244,1
16189,109984,302,1
16560,134905,427,1
16560,134906,505,1
16560,134907,611,1
16560,134908,673,1
16189,109980,4135,0
16560,134901,467,1
16560,134902,119,1
16560,134903,287,1
16560,134904,371,1
16560,134909,722,1
16189,109978,4050,0
16189,109979,4101,0
16867,158963,-3,3
17625,183920,1937,0
16867,158964,-3,3
16867,158961,-3,3
16867,158962,-3,3
17625,183923,2167,0
16867,158967,-3,3
17625,183924,2232,0
16867,158968,-3,3
17625,183921,1981,0
16867,158965,-3,3
17625,183922,2008,0
16867,158966,-3,3
16867,158969,-3,3
17625,183927,2317,0
17625,183928,2383,0
17625,183925,2259,0
17625,183926,2282,0
16867,158970,-3,3
16867,158971,-3,3
17625,183929,2428,0
17625,183930,2457,0
16865,158952,-3,3
17625,183931,2516,0
16865,158953,-3,3
16865,158950,-3,3
16865,158951,-3,3
17625,183934,2642,0
16867,158956,-3,3
17625,183935,2718,0
16867,158957,-3,3
17625,183932,2545,0
16867,158954,-3,3
17625,183933,2584,0
16867,158955,-3,3
16867,158958,-3,3
16867,158959,-3,3
17625,183936,2789,0
16867,158960,-3,3
17625,183905,1121,0
17625,183906,1164,0
17625,183904,995,0
17625,183909,1326,0
16867,158993,-3,3
17625,183907,1194,0
17625,183908,1238,0
16867,158974,-3,3
16867,158975,-3,3
16867,158972,-3,3
16867,158973,-3,3
17625,183912,1500,0
16867,158978,-3,3
17625,183913,1558,0
16867,158979,-3,3
17625,183910,1405,0
16867,158976,-3,3
17625,183911,1436,0
16867,158977,-3,3
17625,183916,1765,0
17625,183917,1843,0
17625,183914,1636,0
17625,183915,1690,0
16867,158981,-3,3
17625,183918,1889,0
16867,158980,-3,3
17625,183919,1910,0
16865,158920,-3,3
16865,158921,-3,3
16865,158927,-3,3
16865,158928,-3,3
16865,158925,-3,3
16865,158926,-3,3
16865,158929,-3,3
17575,203301,-3,3
16865,158913,-3,3
16865,158910,-3,3
16865,158911,-3,3
16865,158916,-3,3
17575,203308,599,1
16865,158917,-3,3
17575,203309,686,1
16865,158914,-3,3
17575,203306,515,1
17575,203307,551,1
17575,203304,336,1
17575,203305,421,1
16865,158918,-3,3
17575,203302,102,1
17575,203303,255,1
17575,203311,855,1
17575,203312,947,1
17575,203310,754,1
16865,158941,-3,3
16865,158942,-3,3
10772,38560,2937,0
16865,158940,-3,3
10772,38561,3014,0
16865,158945,-3,3
10772,38562,3077,0
16865,158946,-3,3
10772,38563,3112,0
16865,158943,-3,3
10772,38564,3132,0
16865,158944,-3,3
16865,158949,-3,3
17575,203319,1603,1
16865,158947,-3,3
17575,203317,1326,1
17575,203318,1513,1
16865,158948,-3,3
17575,203315,1216,1
17575,203316,1249,1
17575,203313,1056,1
17575,203314,1102,1
17575,203322,1819,1
17575,203323,1849,1
17575,203320,1639,1
17575,203321,1756,1
16865,158930,-3,3
16865,158931,-3,3
10772,38550,1946,0
16865,158934,-3,3
10772,38551,1991,0
16865,158935,-3,3
10772,38552,2104,0
10772,38553,2159,0
16865,158933,-3,3
10772,38554,2359,0
16865,158938,-3,3
16865,158939,-3,3
16865,158936,-3,3
17575,203328,2141,1
16865,158937,-3,3
17575,203329,2182,1
17575,203326,2062,1
17575,203327,2102,1
17575,203324,1870,1
17575,203325,1936,1
17575,203333,2568,1
17575,203334,2611,1
17575,203331,2452,1
17575,203332,2501,1
17575,203330,2412,1
10772,38555,2530,0
10772,38556,2625,0
10772,38557,2737,0
10772,38558,2782,0
10772,38559,2847,0
16582,183886,-3,3
16582,183887,-3,3
16582,183884,-3,3
16582,183885,-3,3
16582,183888,-3,3
16582,183889,-3,3
16493,193209,1690,2
17575,203339,2989,1
16582,183882,-3,3
17575,203337,2901,1
16582,183883,-3,3
17575,203338,2952,1
16582,183880,-3,3
17575,203335,2704,1
16582,183881,-3,3
17575,203336,2809,1
16491,193201,2643,0
16492,193202,-3,3
16492,193203,-3,3
16492,193204,-3,3
16492,193205,-3,3
16492,193206,-3,3
16492,193207,-3,3
16493,193208,1617,2
16491,193200,2211,0
17625,183895,-3,3
17625,183896,88,0
17625,183899,627,0
16920,217990,-3,3
16582,183890,-3,3
17625,183893,-3,3
17625,183894,-3,3
17625,183891,-3,3
17625,183892,-3,3
16493,193212,125,1
16739,193213,-3,3
16606,203356,2379,0
16682,193214,1007,2
17718,193215,-3,3
17692,193216,-3,3
16547,193217,2807,2
16554,193218,-4,2
16554,193219,-4,2
16493,193210,816,0
16493,193211,905,0
16669,183864,-3,3
16669,183862,-3,3
16669,183863,-3,3
16660,183868,-3,3
16659,183867,972,0
16669,183861,-3,3
16582,183879,-3,3
16865,158887,-3,3
17624,183843,-3,3
16865,158884,-3,3
16865,158885,-3,3
17624,183846,-3,3
17624,183847,-3,3
16865,158888,-3,3
17624,183844,-3,3
16865,158889,-3,3
16865,158890,-3,3
17624,183848,-3,3
17624,183849,-3,3
16865,158891,-3,3
16865,158892,-3,3
16865,158875,-3,3
16865,158876,-3,3
17624,183851,-3,3
16865,158873,-3,3
16865,158874,-3,3
16865,158879,-3,3
16497,183857,1765,2
16497,183858,3337,2
16865,158877,-3,3
16865,158878,-3,3
17624,183850,-3,3
16865,158882,-3,3
16865,158883,-3,3
16865,158880,-3,3
16865,158881,-3,3
17624,183820,-3,3
17624,183821,-3,3
17624,183825,-3,3
17624,183829,-3,3
17624,183826,-3,3
17624,183831,-3,3
16865,158897,-3,3
17624,183832,-3,3
16865,158898,-3,3
17624,183830,-3,3
17624,183835,-3,3
17624,183833,-3,3
17624,183834,-3,3
17624,183839,-3,3
17624,183838,-3,3
17846,193290,-3,3
17846,193291,-3,3
17846,193289,-3,3
17846,193281,-3,3
17847,193282,-3,3
17846,193284,-3,3
17847,193285,-3,3
17846,193286,-3,3
17847,193287,-3,3
17846,193288,-3,3
17846,193292,-3,3
17846,193293,-3,3
17846,193294,-3,3
17847,193295,-3,3
17847,193296,-3,3
17847,193297,-3,3
17847,193298,-3,3
17847,193299,-3,3
16651,193267,-3,3
16530,193268,-3,3
16531,193269,-3,3
17576,193260,0,1
16642,193264,1307,2
16681,193265,-3,3
16497,193280,1698,2
16538,193278,-3,3
16531,193270,-3,3
16532,193271,-3,3
16626,193274,-3,3
16535,193275,-3,3
16564,193276,-3,3
16564,193277,-3,3
16189,109910,1425,0
16189,109911,1497,0
16207,110905,-3,3
16207,110906,-3,3
16207,110903,-3,3
16207,110904,-3,3
16207,110901,-3,3
16207,110902,-3,3
16207,110900,-3,3
16643,193245,-3,3
16643,193246,-3,3
16189,109909,1359,0
16207,110907,-3,3
16207,110908,-3,3
16189,109905,1212,0
16189,109906,1245,0
16189,109907,1270,0
16189,109908,1322,0
16842,193240,-3,3
16189,109901,960,0
16189,109902,999,0
17789,193242,-3,3
16189,109903,1054,0
16274,193243,-3,3
16189,109904,1153,0
16274,193244,-3,3
16189,109920,2356,0
16923,193256,-3,3
17576,193258,477,0
16189,109916,1919,0
16189,109917,2029,0
16189,109918,2172,0
17813,193250,-3,3
16189,109919,2261,0
16467,193251,-3,3
16922,193252,1618,2
16189,109912,1592,0
16922,193253,2345,2
16189,109914,1823,0
16923,193254,-3,3
16189,109915,1881,0
16923,193255,-3,3
17528,193223,-3,3
16565,193224,-3,3
17824,193225,-3,3
16511,193226,-3,3
16691,193227,-3,3
16691,193228,-3,3
16215,193229,-3,3
17528,193222,-3,3
16189,109900,900,0
17559,193238,-3,3
16840,193239,-3,3
17672,193231,-3,3
17516,193232,1618,2
17516,193233,1297,1
16189,109886,110,0
16189,109887,188,0
16189,109888,251,0
16189,109889,337,0
16189,109884,3418,2
16189,109885,86,0
17813,193190,-3,3
17813,193191,-3,3
16491,193192,4010,2
17813,193186,-3,3
17813,193187,-3,3
17813,193188,-3,3
17813,193189,-3,3
16491,193193,4065,2
17548,193198,-1,2
16491,193199,2118,0
16863,158842,-3,3
16560,134875,-1,2
16863,158843,-3,3
16560,134876,-1,2
16863,158840,-3,3
16560,134877,-1,2
16560,134878,-1,2
16863,158841,-3,3
16863,158846,-3,3
16560,134871,-1,2
16863,158847,-3,3
16560,134872,-1,2
16863,158844,-3,3
16560,134873,-1,2
16863,158845,-3,3
16560,134874,-1,2
16863,158848,-3,3
16863,158849,-3,3
16560,134879,-1,2
16560,134880,-1,2
16560,134881,89,0
16863,158850,-3,3
16560,134886,108,0
16207,110897,-3,3
16207,110898,-3,3
16207,110895,-3,3
16207,110896,-3,3
16863,158830,-3,3
16207,110893,-3,3
16560,134882,167,0
17624,183814,-3,3
16863,158836,-3,3
16207,110894,-3,3
16560,134883,241,0
16207,110891,-3,3
16560,134884,263,0
16207,110892,-3,3
16560,134885,28,0
16863,158839,-3,3
16863,158837,-3,3
16863,158838,-3,3
16207,110899,-3,3
17624,183817,-3,3
17624,183818,-3,3
16560,134890,309,0
16560,134891,40,0
17624,183815,-3,3
16560,134892,202,0
17624,183816,-3,3
17624,183819,-3,3
16189,109897,753,0
16865,158864,-3,3
16189,109898,851,0
16865,158865,-3,3
16189,109899,875,0
16865,158863,-3,3
16189,109893,567,0
16560,134893,457,0
16865,158868,-3,3
16560,134894,160,0
16189,109894,586,0
16865,158869,-3,3
16189,109895,665,0
16560,134895,228,0
16189,109896,703,0
16560,134896,247,0
16865,158867,-3,3
16189,109890,375,0
16189,109891,489,0
16189,109892,513,0
16207,110890,-3,3
16865,158870,-3,3
16863,158853,-3,3
16863,158854,-3,3
16863,158851,-3,3
16863,158852,-3,3
16863,158855,-3,3
16243,203409,-1,2
16863,158856,-3,3
16243,203410,-1,2
16243,203411,-1,2
16863,158802,-3,3
16863,158803,-3,3
16863,158801,-3,3
16863,158806,-3,3
16863,158807,-3,3
16863,158804,-3,3
16863,158805,-3,3
16243,203414,837,1
16863,158808,-3,3
16243,203412,670,1
16243,203413,717,1
16552,203423,-3,3
16552,203424,-3,3
16863,158820,-3,3
16863,158821,-3,3
